"286800259";"38065358@N00";"carlosedaguiar";"-7.118373";"-34.875744";"2006-11-02 06:23:35";"1162477415";"https://www.flickr.com/photos/38065358@N00/286800259"
"286800257";"38065358@N00";"carlosedaguiar";"-7.118373";"-34.875744";"2006-09-07 09:46:24";"1162477415";"https://www.flickr.com/photos/38065358@N00/286800257"
"292679799";"38685293@N00";"herval";"-7.118651";"-34.829192";"2006-11-08 21:21:40";"1163034211";"https://www.flickr.com/photos/38685293@N00/292679799"
"292678802";"38685293@N00";"herval";"-7.118651";"-34.829192";"2006-11-05 23:19:37";"1163034117";"https://www.flickr.com/photos/38685293@N00/292678802"
"299145811";"58983461@N00";"DoLL112";"-7.117804";"-34.823682";"2006-11-05 05:02:51";"1163732598";"https://www.flickr.com/photos/58983461@N00/299145811"
"299145816";"58983461@N00";"DoLL112";"-7.117804";"-34.823682";"2006-11-04 01:36:27";"1163732598";"https://www.flickr.com/photos/58983461@N00/299145816"
"299145806";"58983461@N00";"DoLL112";"-7.117804";"-34.823682";"2006-11-05 05:01:22";"1163732598";"https://www.flickr.com/photos/58983461@N00/299145806"
"445077402";"45279515@N00";"Jorge Lobo";"-7.112614";"-34.888860";"2007-04-03 09:58:41";"1175619521";"https://www.flickr.com/photos/45279515@N00/445077402"
"441268333";"7574230@N05";"frenchline";"-7.100041";"-34.956136";"2007-03-31 15:59:37";"1175381977";"https://www.flickr.com/photos/7574230@N05/441268333"
"491369436";"30004054@N00";"rodrigovsk";"-7.038627";"-34.855070";"2007-05-09 13:04:10";"1178726650";"https://www.flickr.com/photos/30004054@N00/491369436"
"1097872605";"9396932@N02";"Cap Rech";"-7.218074";"-34.908553";"2007-08-11 08:46:03";"1186966365";"https://www.flickr.com/photos/9396932@N02/1097872605"
"1152632482";"9771684@N04";"-dadado-";"-7.123824";"-34.877281";"2007-08-15 08:30:55";"1187384529";"https://www.flickr.com/photos/9771684@N04/1152632482"
"1108490271";"9396932@N02";"Cap Rech";"-7.173709";"-34.864715";"2007-01-28 08:47:47";"1187046792";"https://www.flickr.com/photos/9396932@N02/1108490271"
"1296052660";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.122302";"-34.884815";"2007-08-26 17:09:26";"1188666462";"https://www.flickr.com/photos/11517118@N07/1296052660"
"1296050774";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.122302";"-34.884815";"2007-08-26 17:07:03";"1188666444";"https://www.flickr.com/photos/11517118@N07/1296050774"
"1295017843";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.129467";"-34.883217";"2007-08-26 17:26:33";"1188664830";"https://www.flickr.com/photos/11517118@N07/1295017843"
"1295884430";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.129467";"-34.883217";"2007-08-26 17:26:42";"1188664809";"https://www.flickr.com/photos/11517118@N07/1295884430"
"1295013383";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.129467";"-34.883217";"2007-08-26 17:24:43";"1188664788";"https://www.flickr.com/photos/11517118@N07/1295013383"
"1295011167";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.122302";"-34.884815";"2007-08-26 17:17:32";"1188664768";"https://www.flickr.com/photos/11517118@N07/1295011167"
"1295009251";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.115723";"-34.876340";"2007-08-26 16:57:30";"1188664749";"https://www.flickr.com/photos/11517118@N07/1295009251"
"1295006809";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.115723";"-34.876340";"2007-08-26 16:54:41";"1188664727";"https://www.flickr.com/photos/11517118@N07/1295006809"
"1295872928";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.115723";"-34.876340";"2007-08-26 16:53:17";"1188664703";"https://www.flickr.com/photos/11517118@N07/1295872928"
"1295002501";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.115723";"-34.876340";"2007-08-26 16:49:28";"1188664686";"https://www.flickr.com/photos/11517118@N07/1295002501"
"1295868902";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.115723";"-34.876340";"2007-08-26 16:51:49";"1188664665";"https://www.flickr.com/photos/11517118@N07/1295868902"
"1295866716";"11517118@N07";"Luiz Gai\xc3\xa3o";"-7.115723";"-34.876340";"2007-08-26 16:52:57";"1188664643";"https://www.flickr.com/photos/11517118@N07/1295866716"
"1325572140";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-09-03 23:32:52";"1188952145";"https://www.flickr.com/photos/11640900@N07/1325572140"
"1324657307";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-09-03 22:59:22";"1188951945";"https://www.flickr.com/photos/11640900@N07/1324657307"
"1325526920";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-09-03 23:24:47";"1188951702";"https://www.flickr.com/photos/11640900@N07/1325526920"
"1304225289";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-09-02 14:07:53";"1188754394";"https://www.flickr.com/photos/11640900@N07/1304225289"
"1303806605";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-09-02 12:34:41";"1188750405";"https://www.flickr.com/photos/11640900@N07/1303806605"
"1303790015";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-09-02 12:40:13";"1188750236";"https://www.flickr.com/photos/11640900@N07/1303790015"
"1304655758";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-09-02 12:53:08";"1188750103";"https://www.flickr.com/photos/11640900@N07/1304655758"
"1303759807";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-09-02 13:15:29";"1188749952";"https://www.flickr.com/photos/11640900@N07/1303759807"
"1304223956";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-09-02 11:14:08";"1188745910";"https://www.flickr.com/photos/11640900@N07/1304223956"
"1802246696";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-10-29 14:12:12";"1193712607";"https://www.flickr.com/photos/11640900@N07/1802246696"
"2067002144";"46352253@N00";"Daniel R. Schultz.";"-7.149459";"-34.796265";"2007-11-26 05:23:25";"1196111776";"https://www.flickr.com/photos/46352253@N00/2067002144"
"2098990654";"21471053@N03";"Valden\xc3\xaar Oliveira";"-7.117394";"-34.822475";"2007-08-18 19:08:50";"1197235131";"https://www.flickr.com/photos/21471053@N03/2098990654"
"2091661882";"46352253@N00";"Daniel R. Schultz.";"-7.148677";"-34.796276";"2007-11-25 16:41:26";"1196960331";"https://www.flickr.com/photos/46352253@N00/2091661882"
"2090782779";"46352253@N00";"Daniel R. Schultz.";"-7.148341";"-34.796372";"2007-11-25 16:28:45";"1196957336";"https://www.flickr.com/photos/46352253@N00/2090782779"
"2090761121";"46352253@N00";"Daniel R. Schultz.";"-7.148341";"-34.796372";"2007-12-06 13:55:14";"1196956612";"https://www.flickr.com/photos/46352253@N00/2090761121"
"2085843889";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-04 00:01:46";"1196772819";"https://www.flickr.com/photos/11640900@N07/2085843889"
"2086626068";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-04 00:01:02";"1196772678";"https://www.flickr.com/photos/11640900@N07/2086626068"
"2086623172";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:59:53";"1196772545";"https://www.flickr.com/photos/11640900@N07/2086623172"
"2086620200";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-04 00:06:09";"1196772406";"https://www.flickr.com/photos/11640900@N07/2086620200"
"2085831685";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-04 00:03:14";"1196772293";"https://www.flickr.com/photos/11640900@N07/2085831685"
"2086613740";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-04 00:06:55";"1196772123";"https://www.flickr.com/photos/11640900@N07/2086613740"
"2085824069";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:57:47";"1196771966";"https://www.flickr.com/photos/11640900@N07/2085824069"
"2086606894";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:58:24";"1196771834";"https://www.flickr.com/photos/11640900@N07/2086606894"
"2085817751";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:59:10";"1196771705";"https://www.flickr.com/photos/11640900@N07/2085817751"
"2085812061";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-04 00:02:32";"1196771444";"https://www.flickr.com/photos/11640900@N07/2085812061"
"2085807391";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-04 00:05:02";"1196771224";"https://www.flickr.com/photos/11640900@N07/2085807391"
"2085806195";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-04 00:04:00";"1196771172";"https://www.flickr.com/photos/11640900@N07/2085806195"
"2085801185";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:51:19";"1196770936";"https://www.flickr.com/photos/11640900@N07/2085801185"
"2086584956";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:52:55";"1196770821";"https://www.flickr.com/photos/11640900@N07/2086584956"
"2085796115";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:48:28";"1196770699";"https://www.flickr.com/photos/11640900@N07/2085796115"
"2086580052";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:53:56";"1196770598";"https://www.flickr.com/photos/11640900@N07/2086580052"
"2086573242";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:50:07";"1196770313";"https://www.flickr.com/photos/11640900@N07/2086573242"
"2086567660";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:49:22";"1196770048";"https://www.flickr.com/photos/11640900@N07/2086567660"
"2085778395";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:45:48";"1196769889";"https://www.flickr.com/photos/11640900@N07/2085778395"
"2086562094";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:46:33";"1196769767";"https://www.flickr.com/photos/11640900@N07/2086562094"
"2085772733";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:55:07";"1196769613";"https://www.flickr.com/photos/11640900@N07/2085772733"
"2085661650";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-03 23:35:02";"1196735284";"https://www.flickr.com/photos/11640900@N07/2085661650"
"2084841065";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 22:02:17";"1196734212";"https://www.flickr.com/photos/11640900@N07/2084841065"
"2085615494";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 22:07:28";"1196733960";"https://www.flickr.com/photos/11640900@N07/2085615494"
"2085547026";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 19:58:11";"1196731898";"https://www.flickr.com/photos/11640900@N07/2085547026"
"2085538980";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 19:52:41";"1196731636";"https://www.flickr.com/photos/11640900@N07/2085538980"
"2085532856";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 19:48:37";"1196731439";"https://www.flickr.com/photos/11640900@N07/2085532856"
"2085525876";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 19:32:10";"1196731226";"https://www.flickr.com/photos/11640900@N07/2085525876"
"2084735001";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 19:26:30";"1196730996";"https://www.flickr.com/photos/11640900@N07/2084735001"
"2084727627";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 19:14:48";"1196730772";"https://www.flickr.com/photos/11640900@N07/2084727627"
"2084719329";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 17:56:21";"1196730509";"https://www.flickr.com/photos/11640900@N07/2084719329"
"2085492110";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 17:51:53";"1196730185";"https://www.flickr.com/photos/11640900@N07/2085492110"
"2084694359";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 17:46:52";"1196729764";"https://www.flickr.com/photos/11640900@N07/2084694359"
"2084686309";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 17:16:07";"1196729533";"https://www.flickr.com/photos/11640900@N07/2084686309"
"2084677973";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 17:17:36";"1196729276";"https://www.flickr.com/photos/11640900@N07/2084677973"
"2084658993";"11640900@N07";"RafaelPassos";"-7.112071";"-34.888780";"2007-12-01 17:01:32";"1196728639";"https://www.flickr.com/photos/11640900@N07/2084658993"
"2112218917";"11640900@N07";"RafaelPassos";"-7.112731";"-34.888544";"2007-12-15 11:42:25";"1197730584";"https://www.flickr.com/photos/11640900@N07/2112218917"
"2112993388";"11640900@N07";"RafaelPassos";"-7.112731";"-34.888544";"2007-12-15 11:46:36";"1197730469";"https://www.flickr.com/photos/11640900@N07/2112993388"
"2139192073";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 21:20:20";"1198718642";"https://www.flickr.com/photos/11640900@N07/2139192073"
"2139970108";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 21:20:41";"1198718533";"https://www.flickr.com/photos/11640900@N07/2139970108"
"2139967920";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 22:03:57";"1198718476";"https://www.flickr.com/photos/11640900@N07/2139967920"
"2139960998";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 21:22:44";"1198718291";"https://www.flickr.com/photos/11640900@N07/2139960998"
"2139933826";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 22:03:30";"1198717486";"https://www.flickr.com/photos/11640900@N07/2139933826"
"2139139279";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 21:21:29";"1198717144";"https://www.flickr.com/photos/11640900@N07/2139139279"
"2139916340";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 21:21:23";"1198716995";"https://www.flickr.com/photos/11640900@N07/2139916340"
"2139912840";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 21:21:36";"1198716894";"https://www.flickr.com/photos/11640900@N07/2139912840"
"2139908088";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 21:21:50";"1198716756";"https://www.flickr.com/photos/11640900@N07/2139908088"
"2139112027";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 21:21:44";"1198716398";"https://www.flickr.com/photos/11640900@N07/2139112027"
"2139884732";"11640900@N07";"RafaelPassos";"-7.112667";"-34.888372";"2007-12-26 21:21:57";"1198716140";"https://www.flickr.com/photos/11640900@N07/2139884732"
"2172096049";"11640900@N07";"RafaelPassos";"-7.119545";"-34.823269";"2008-01-04 00:00:11";"1199647749";"https://www.flickr.com/photos/11640900@N07/2172096049"
"2172882046";"11640900@N07";"RafaelPassos";"-7.119545";"-34.823269";"2008-01-04 00:00:10";"1199647657";"https://www.flickr.com/photos/11640900@N07/2172882046"
"2168129045";"11640900@N07";"RafaelPassos";"-7.119545";"-34.823269";"2008-01-04 00:00:08";"1199542514";"https://www.flickr.com/photos/11640900@N07/2168129045"
"2168126621";"11640900@N07";"RafaelPassos";"-7.119545";"-34.823269";"2008-01-04 00:00:07";"1199542442";"https://www.flickr.com/photos/11640900@N07/2168126621"
"2168915294";"11640900@N07";"RafaelPassos";"-7.119545";"-34.823269";"2008-01-04 00:00:06";"1199542343";"https://www.flickr.com/photos/11640900@N07/2168915294"
"2168118747";"11640900@N07";"RafaelPassos";"-7.119545";"-34.823269";"2008-01-04 00:00:05";"1199542209";"https://www.flickr.com/photos/11640900@N07/2168118747"
"2151871359";"21560707@N07";"gigabrow";"-7.112475";"-34.889305";"2007-12-19 05:59:58";"1199126651";"https://www.flickr.com/photos/21560707@N07/2151871359"
"2193227488";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-13 09:25:15";"1200333891";"https://www.flickr.com/photos/24652374@N00/2193227488"
"2192056825";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-13 09:23:51";"1200323573";"https://www.flickr.com/photos/24652374@N00/2192056825"
"2192563222";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-13 09:18:10";"1200314448";"https://www.flickr.com/photos/24652374@N00/2192563222"
"2191771901";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-13 09:27:18";"1200314311";"https://www.flickr.com/photos/24652374@N00/2191771901"
"2191768343";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-13 09:27:58";"1200314160";"https://www.flickr.com/photos/24652374@N00/2191768343"
"2191765567";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-13 08:39:23";"1200314047";"https://www.flickr.com/photos/24652374@N00/2191765567"
"2192550216";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-13 08:37:48";"1200313914";"https://www.flickr.com/photos/24652374@N00/2192550216"
"2227442180";"67104573@N00";"Xico2005";"-7.115355";"-34.884499";"2008-01-18 14:57:09";"1201566542";"https://www.flickr.com/photos/67104573@N00/2227442180"
"2227442056";"67104573@N00";"Xico2005";"-7.116473";"-34.882493";"2008-01-18 14:44:36";"1201566537";"https://www.flickr.com/photos/67104573@N00/2227442056"
"2226652083";"67104573@N00";"Xico2005";"-7.116473";"-34.882493";"2008-01-18 14:42:23";"1201566528";"https://www.flickr.com/photos/67104573@N00/2226652083"
"2227441654";"67104573@N00";"Xico2005";"-7.116473";"-34.882493";"2008-01-18 14:40:11";"1201566524";"https://www.flickr.com/photos/67104573@N00/2227441654"
"2227441540";"67104573@N00";"Xico2005";"-7.116473";"-34.882493";"2008-01-18 14:39:20";"1201566519";"https://www.flickr.com/photos/67104573@N00/2227441540"
"2227441412";"67104573@N00";"Xico2005";"-7.114903";"-34.883254";"2008-01-18 14:35:06";"1201566515";"https://www.flickr.com/photos/67104573@N00/2227441412"
"2226651567";"67104573@N00";"Xico2005";"-7.114903";"-34.883254";"2008-01-18 14:35:25";"1201566510";"https://www.flickr.com/photos/67104573@N00/2226651567"
"2227441134";"67104573@N00";"Xico2005";"-7.118688";"-34.883812";"2008-01-18 13:19:53";"1201566506";"https://www.flickr.com/photos/67104573@N00/2227441134"
"2227440908";"67104573@N00";"Xico2005";"-7.118688";"-34.883812";"2008-01-18 13:18:20";"1201566500";"https://www.flickr.com/photos/67104573@N00/2227440908"
"2226651109";"67104573@N00";"Xico2005";"-7.118688";"-34.883812";"2008-01-18 13:16:51";"1201566496";"https://www.flickr.com/photos/67104573@N00/2226651109"
"2227440646";"67104573@N00";"Xico2005";"-7.118688";"-34.883812";"2008-01-18 13:13:59";"1201566492";"https://www.flickr.com/photos/67104573@N00/2227440646"
"2242802766";"43008330@N00";"kassita";"-7.114530";"-34.822679";"2008-02-04 20:21:35";"1202156495";"https://www.flickr.com/photos/43008330@N00/2242802766"
"2242796644";"43008330@N00";"kassita";"-7.114530";"-34.822679";"2008-02-04 20:18:42";"1202156322";"https://www.flickr.com/photos/43008330@N00/2242796644"
"2242794590";"43008330@N00";"kassita";"-7.114530";"-34.822679";"2008-02-04 20:17:40";"1202156260";"https://www.flickr.com/photos/43008330@N00/2242794590"
"2235282783";"24652374@N00";"Diego Hyppie";"-7.138606";"-34.817454";"2008-02-01 16:44:46";"1201920823";"https://www.flickr.com/photos/24652374@N00/2235282783"
"2235278445";"24652374@N00";"Diego Hyppie";"-7.138606";"-34.817454";"2008-02-01 16:42:17";"1201920633";"https://www.flickr.com/photos/24652374@N00/2235278445"
"2236062440";"24652374@N00";"Diego Hyppie";"-7.138606";"-34.817454";"2008-02-01 16:40:51";"1201920447";"https://www.flickr.com/photos/24652374@N00/2236062440"
"2236059202";"24652374@N00";"Diego Hyppie";"-7.138606";"-34.817454";"2008-02-01 16:53:11";"1201920308";"https://www.flickr.com/photos/24652374@N00/2236059202"
"2235012070";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-16 23:54:37";"1201880056";"https://www.flickr.com/photos/24652374@N00/2235012070"
"2234224133";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-16 23:51:04";"1201880013";"https://www.flickr.com/photos/24652374@N00/2234224133"
"2235009898";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-16 23:44:59";"1201879981";"https://www.flickr.com/photos/24652374@N00/2235009898"
"2235009132";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-16 23:43:38";"1201879953";"https://www.flickr.com/photos/24652374@N00/2235009132"
"2234221021";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-17 00:28:23";"1201879902";"https://www.flickr.com/photos/24652374@N00/2234221021"
"2234220077";"24652374@N00";"Diego Hyppie";"-7.147117";"-34.843976";"2008-01-13 09:28:03";"1201879868";"https://www.flickr.com/photos/24652374@N00/2234220077"
"2233469610";"43008330@N00";"kassita";"-7.148581";"-34.796335";"2008-01-31 20:03:58";"1201809838";"https://www.flickr.com/photos/43008330@N00/2233469610"
"2232680993";"43008330@N00";"kassita";"-7.148581";"-34.796335";"2008-01-31 20:03:32";"1201809812";"https://www.flickr.com/photos/43008330@N00/2232680993"
"2232680343";"43008330@N00";"kassita";"-7.148581";"-34.796335";"2008-01-31 20:03:06";"1201809786";"https://www.flickr.com/photos/43008330@N00/2232680343"
"2233467534";"43008330@N00";"kassita";"-7.105124";"-34.833070";"2008-01-31 20:02:33";"1201809753";"https://www.flickr.com/photos/43008330@N00/2233467534"
"2233466722";"43008330@N00";"kassita";"-7.105124";"-34.833070";"2008-01-31 20:02:00";"1201809720";"https://www.flickr.com/photos/43008330@N00/2233466722"
"2232677879";"43008330@N00";"kassita";"-7.105124";"-34.833070";"2008-01-31 20:01:29";"1201809689";"https://www.flickr.com/photos/43008330@N00/2232677879"
"2233465404";"43008330@N00";"kassita";"-7.105124";"-34.833070";"2008-01-31 20:01:03";"1201809663";"https://www.flickr.com/photos/43008330@N00/2233465404"
"2232676553";"43008330@N00";"kassita";"-7.105124";"-34.833070";"2008-01-31 20:00:36";"1201809636";"https://www.flickr.com/photos/43008330@N00/2232676553"
"2232675835";"43008330@N00";"kassita";"-7.105124";"-34.833070";"2008-01-31 20:00:07";"1201809607";"https://www.flickr.com/photos/43008330@N00/2232675835"
"2233460366";"43008330@N00";"kassita";"-7.114530";"-34.822679";"2008-01-31 19:57:46";"1201809466";"https://www.flickr.com/photos/43008330@N00/2233460366"
"2232671697";"43008330@N00";"kassita";"-7.114530";"-34.822679";"2008-01-31 19:57:20";"1201809440";"https://www.flickr.com/photos/43008330@N00/2232671697"
"2266563419";"11640900@N07";"RafaelPassos";"-7.118826";"-34.886398";"2008-02-10 19:00:03";"1203093321";"https://www.flickr.com/photos/11640900@N07/2266563419"
"2266563023";"11640900@N07";"RafaelPassos";"-7.118826";"-34.886398";"2008-02-10 19:00:02";"1203093307";"https://www.flickr.com/photos/11640900@N07/2266563023"
"2267350560";"11640900@N07";"RafaelPassos";"-7.118826";"-34.886398";"2008-02-10 19:00:01";"1203093268";"https://www.flickr.com/photos/11640900@N07/2267350560"
"2267349750";"11640900@N07";"RafaelPassos";"-7.118826";"-34.886398";"2008-02-10 19:00:00";"1203093242";"https://www.flickr.com/photos/11640900@N07/2267349750"
"2264576229";"11640900@N07";"RafaelPassos";"-7.119694";"-34.884123";"2008-01-21 17:10:01";"1203006894";"https://www.flickr.com/photos/11640900@N07/2264576229"
"2265366864";"11640900@N07";"RafaelPassos";"-7.119694";"-34.884123";"2008-01-21 17:15:48";"1203006882";"https://www.flickr.com/photos/11640900@N07/2265366864"
"2295432766";"11640900@N07";"RafaelPassos";"-7.112092";"-34.888157";"2008-02-24 00:00:29";"1204081766";"https://www.flickr.com/photos/11640900@N07/2295432766"
"2295432434";"11640900@N07";"RafaelPassos";"-7.112092";"-34.888157";"2008-02-24 00:00:28";"1204081755";"https://www.flickr.com/photos/11640900@N07/2295432434"
"2295431268";"11640900@N07";"RafaelPassos";"-7.112092";"-34.888157";"2008-02-24 00:00:27";"1204081716";"https://www.flickr.com/photos/11640900@N07/2295431268"
"2295430968";"11640900@N07";"RafaelPassos";"-7.112092";"-34.888157";"2008-02-24 00:00:26";"1204081706";"https://www.flickr.com/photos/11640900@N07/2295430968"
"2294635309";"11640900@N07";"RafaelPassos";"-7.112092";"-34.888157";"2008-02-24 00:00:25";"1204081644";"https://www.flickr.com/photos/11640900@N07/2294635309"
